subject,structure,dice_before,dice_after,delta,voxels_removed,vol_pred_ml,vol_gt_ml
amos_0149,aorta,0.9067,0.9067,0.0,0,87.23,84.51
amos_0149,duodenum,0.6307,0.6307,0.0,0,66.01,76.53
amos_0149,esophagus,0.8148,0.8148,0.0,0,9.54,10.06
amos_0149,gallbladder,0.5546,0.5546,0.0,0,21.87,48.39
amos_0149,inferior_vena_cava,0.577,0.577,0.0,0,51.89,51.98
amos_0149,kidney_left,0.9482,0.9482,0.0,0,226.48,232.21
amos_0149,kidney_right,0.9386,0.9386,0.0,0,197.55,202.32
amos_0149,liver,0.8948,0.8948,0.0,0,1296.33,1182.98
amos_0149,pancreas,0.6672,0.6672,0.0,0,89.65,82.66
amos_0149,spleen,0.9479,0.9479,0.0,0,282.3,295.58
amos_0149,stomach,0.8093,0.8093,0.0,0,789.42,1133.22
amos_0149,urinary_bladder,0.8839,0.8839,0.0,0,93.13,91.82
amos_0152,adrenal_gland_left,0.7145,0.7145,0.0,0,3.86,3.09
amos_0152,adrenal_gland_right,0.5769,0.5769,0.0,0,1.72,3.03
amos_0152,aorta,0.9056,0.9056,0.0,0,72.21,80.79
amos_0152,duodenum,0.3112,0.3112,0.0,0,16.98,36.41
amos_0152,esophagus,0.7236,0.7236,0.0,0,5.92,8.41
amos_0152,gallbladder,0.0,0.0,0.0,0,0.0,12.35
amos_0152,inferior_vena_cava,0.8643,0.8643,0.0,0,67.95,72.98
amos_0152,kidney_left,0.9448,0.9448,0.0,0,146.28,151.54
amos_0152,kidney_right,0.9479,0.9479,0.0,0,139.7,138.53
amos_0152,liver,0.9484,0.9484,0.0,0,952.42,1021.27
amos_0152,pancreas,0.7483,0.7483,0.0,0,56.5,74.55
amos_0152,spleen,0.8963,0.8963,0.0,0,48.99,55.56
amos_0152,stomach,0.8662,0.8662,0.0,0,277.79,332.94
amos_0152,urinary_bladder,0.7931,0.7931,0.0,0,91.16,71.36
amos_0153,adrenal_gland_left,0.6437,0.6437,0.0,0,4.09,7.02
amos_0153,adrenal_gland_right,0.6766,0.6766,0.0,0,2.93,2.75
amos_0153,aorta,0.8875,0.8875,0.0,0,177.82,180.98
amos_0153,duodenum,0.8094,0.8094,0.0,0,71.07,91.96
amos_0153,esophagus,0.7902,0.7902,0.0,0,33.74,36.86
amos_0153,gallbladder,0.7263,0.7263,0.0,0,51.12,60.36
amos_0153,inferior_vena_cava,0.894,0.894,0.0,0,72.62,77.23
amos_0153,kidney_left,0.9361,0.9361,0.0,0,112.83,114.21
amos_0153,kidney_right,0.9393,0.9393,0.0,0,110.67,112.56
amos_0153,liver,0.9415,0.9415,0.0,0,1013.72,997.07
amos_0153,pancreas,0.8204,0.8204,0.0,0,64.66,58.95
amos_0153,spleen,0.9645,0.9645,0.0,0,430.84,443.08
amos_0153,stomach,0.8076,0.8076,0.0,0,277.33,243.48
amos_0154,adrenal_gland_left,0.5239,0.5239,0.0,0,1.19,2.14
amos_0154,adrenal_gland_right,0.6537,0.6537,0.0,0,2.36,3.14
amos_0154,aorta,0.884,0.884,0.0,0,52.05,60.97
amos_0154,duodenum,0.2543,0.2543,0.0,0,27.49,40.55
amos_0154,esophagus,0.5379,0.5379,0.0,0,6.32,9.42
amos_0154,gallbladder,0.524,0.524,0.0,0,5.26,12.56
amos_0154,inferior_vena_cava,0.8121,0.8121,0.0,0,67.04,88.2
amos_0154,kidney_left,0.9493,0.9493,0.0,0,144.81,147.14
amos_0154,kidney_right,0.9501,0.9501,0.0,0,132.66,133.78
amos_0154,liver,0.9596,0.9596,0.0,0,1459.52,1519.46
amos_0154,pancreas,0.6247,0.6247,0.0,0,35.3,53.06
amos_0154,spleen,0.8636,0.8636,0.0,0,137.2,170.56
amos_0154,stomach,0.7223,0.7223,0.0,0,130.05,158.29
amos_0154,urinary_bladder,0.6809,0.6809,0.0,0,46.72,29.63
amos_0156,adrenal_gland_left,0.0,0.0,0.0,0,1.06,0.95
amos_0156,adrenal_gland_right,0.0,0.0,0.0,0,1.07,1.95
amos_0156,aorta,0.8671,0.8671,0.0,0,60.15,57.18
amos_0156,duodenum,0.2382,0.2382,0.0,0,11.65,34.33
amos_0156,esophagus,0.7655,0.7655,0.0,0,4.48,6.12
amos_0156,inferior_vena_cava,0.4967,0.4967,0.0,0,22.14,36.98
amos_0156,kidney_left,0.7439,0.7439,0.0,0,76.35,123.08
amos_0156,kidney_right,0.8245,0.8245,0.0,0,84.24,114.17
amos_0156,liver,0.9308,0.9308,0.0,0,613.84,653.41
amos_0156,pancreas,0.1902,0.1902,0.0,0,7.42,58.13
amos_0156,spleen,0.8514,0.8514,0.0,0,59.91,71.1
amos_0156,stomach,0.6636,0.6636,0.0,0,114.56,156.12
amos_0156,urinary_bladder,0.671,0.671,0.0,0,84.74,45.49
amos_0158,adrenal_gland_left,0.723,0.723,0.0,0,2.87,4.38
amos_0158,adrenal_gland_right,0.7337,0.7337,0.0,0,3.58,4.06
amos_0158,aorta,0.9108,0.9108,0.0,0,77.14,81.48
amos_0158,duodenum,0.49,0.49,0.0,0,70.05,55.41
amos_0158,esophagus,0.7236,0.7236,0.0,0,7.64,9.05
amos_0158,gallbladder,0.7668,0.7668,0.0,0,28.73,42.59
amos_0158,inferior_vena_cava,0.8685,0.8685,0.0,0,75.4,83.38
amos_0158,kidney_left,0.9297,0.9297,0.0,0,222.19,221.37
amos_0158,kidney_right,0.9338,0.9338,0.0,0,193.4,200.7
amos_0158,liver,0.9666,0.9666,0.0,0,1645.95,1693.99
amos_0158,pancreas,0.8,0.8,0.0,0,59.32,57.83
amos_0158,spleen,0.9484,0.9484,0.0,0,248.87,263.93
amos_0158,stomach,0.9137,0.9137,0.0,0,250.3,240.76
amos_0158,urinary_bladder,0.8984,0.8984,0.0,0,228.88,248.8
amos_0159,adrenal_gland_left,0.6731,0.6731,0.0,0,3.96,5.72
amos_0159,adrenal_gland_right,0.5824,0.5824,0.0,0,4.38,7.29
amos_0159,aorta,0.8873,0.8873,0.0,0,239.57,233.1
amos_0159,duodenum,0.7877,0.7877,0.0,0,62.66,77.58
amos_0159,esophagus,0.8102,0.8102,0.0,0,33.81,32.1
amos_0159,gallbladder,0.9035,0.9035,0.0,0,18.73,18.97
amos_0159,inferior_vena_cava,0.8519,0.8519,0.0,0,76.36,94.71
amos_0159,kidney_left,0.9494,0.9494,0.0,0,176.02,180.09
amos_0159,kidney_right,0.9484,0.9484,0.0,0,172.84,177.41
amos_0159,liver,0.9695,0.9695,0.0,0,2117.05,2175.38
amos_0159,pancreas,0.8781,0.8781,0.0,0,84.4,82.11
amos_0159,spleen,0.9644,0.9644,0.0,0,708.45,733.02
amos_0159,stomach,0.9517,0.9517,0.0,0,292.73,299.15
amos_0159,urinary_bladder,0.9537,0.9537,0.0,0,308.49,286.08
amos_0160,adrenal_gland_left,0.4551,0.4551,0.0,0,1.4,2.54
amos_0160,adrenal_gland_right,0.3053,0.3053,0.0,0,0.36,1.08
amos_0160,aorta,0.8249,0.8249,0.0,0,40.36,35.44
amos_0160,duodenum,0.3833,0.3833,0.0,0,12.2,24.56
amos_0160,esophagus,0.672,0.672,0.0,0,3.89,5.09
amos_0160,gallbladder,0.2643,0.2643,0.0,0,3.58,10.02
amos_0160,inferior_vena_cava,0.6512,0.6512,0.0,0,41.42,79.72
amos_0160,kidney_left,0.7841,0.7841,0.0,0,87.22,125.71
amos_0160,kidney_right,0.7569,0.7569,0.0,0,76.38,115.57
amos_0160,liver,0.9332,0.9332,0.0,0,1038.6,1009.5
amos_0160,pancreas,0.7611,0.7611,0.0,0,43.91,50.77
amos_0160,spleen,0.8517,0.8517,0.0,0,136.64,169.8
amos_0160,stomach,0.6736,0.6736,0.0,0,106.6,67.52
amos_0160,urinary_bladder,0.4363,0.4363,0.0,0,213.54,72.56
amos_0161,adrenal_gland_left,0.5962,0.5962,0.0,0,2.13,3.61
amos_0161,adrenal_gland_right,0.5117,0.5117,0.0,0,2.01,4.46
amos_0161,aorta,0.8869,0.8869,0.0,0,143.45,150.88
amos_0161,duodenum,0.5348,0.5348,0.0,0,32.23,38.43
amos_0161,esophagus,0.7083,0.7083,0.0,0,17.25,15.72
amos_0161,gallbladder,0.8927,0.8927,0.0,0,35.52,36.38
amos_0161,inferior_vena_cava,0.8379,0.8379,0.0,0,53.45,61.09
amos_0161,kidney_left,0.9465,0.9465,0.0,0,111.73,111.43
amos_0161,kidney_right,0.9398,0.9398,0.0,0,109.14,110.38
amos_0161,liver,0.9615,0.9615,0.0,0,972.75,997.24
amos_0161,pancreas,0.772,0.772,0.0,0,55.92,72.41
amos_0161,spleen,0.9251,0.9251,0.0,0,214.33,240.87
amos_0161,stomach,0.909,0.909,0.0,0,155.13,163.08
amos_0161,urinary_bladder,0.9203,0.9203,0.0,0,251.3,258.99
amos_0162,adrenal_gland_left,0.7742,0.7742,0.0,0,2.89,2.85
amos_0162,adrenal_gland_right,0.7238,0.7238,0.0,0,4.42,3.47
amos_0162,aorta,0.9231,0.9231,0.0,0,76.44,77.0
amos_0162,duodenum,0.6444,0.6444,0.0,0,66.39,44.99
amos_0162,esophagus,0.8187,0.8187,0.0,0,7.82,9.42
amos_0162,gallbladder,0.8212,0.8212,0.0,0,20.73,27.91
amos_0162,inferior_vena_cava,0.8643,0.8643,0.0,0,58.77,66.27
amos_0162,kidney_left,0.9328,0.9328,0.0,0,143.18,148.48
amos_0162,kidney_right,0.931,0.931,0.0,0,138.88,136.07
amos_0162,liver,0.9478,0.9478,0.0,0,993.05,969.77
amos_0162,pancreas,0.757,0.757,0.0,0,78.1,79.65
amos_0162,spleen,0.9394,0.9394,0.0,0,256.67,267.83
amos_0162,stomach,0.9297,0.9297,0.0,0,834.4,925.03
amos_0162,urinary_bladder,0.8598,0.8598,0.0,0,73.41,55.6
amos_0166,adrenal_gland_left,0.6223,0.6223,0.0,0,2.29,3.17
amos_0166,adrenal_gland_right,0.6511,0.6511,0.0,0,3.12,3.05
amos_0166,aorta,0.9015,0.9015,0.0,0,36.87,37.94
amos_0166,duodenum,0.5409,0.5409,0.0,0,29.51,61.38
amos_0166,esophagus,0.8109,0.8109,0.0,0,5.32,6.55
amos_0166,gallbladder,0.8506,0.8506,0.0,0,17.29,18.41
amos_0166,inferior_vena_cava,0.8291,0.8291,0.0,0,53.71,66.89
amos_0166,kidney_left,0.865,0.865,0.0,0,114.5,143.02
amos_0166,kidney_right,0.9036,0.9036,0.0,0,121.93,138.6
amos_0166,liver,0.9532,0.9532,0.0,0,1141.81,1144.05
amos_0166,pancreas,0.8365,0.8365,0.0,0,76.09,83.07
amos_0166,spleen,0.9191,0.9191,0.0,0,171.56,189.24
amos_0166,stomach,0.9011,0.9011,0.0,0,228.54,256.02
amos_0166,urinary_bladder,0.8241,0.8241,0.0,0,71.88,52.36
amos_0170,adrenal_gland_left,0.7328,0.7328,0.0,0,2.82,2.86
amos_0170,adrenal_gland_right,0.7645,0.7645,0.0,0,2.54,2.58
amos_0170,aorta,0.8945,0.8945,0.0,0,229.27,239.99
amos_0170,duodenum,0.8028,0.8028,0.0,0,52.03,56.53
amos_0170,esophagus,0.7697,0.7697,0.0,0,31.85,26.56
amos_0170,gallbladder,0.8949,0.8949,0.0,0,30.26,34.12
amos_0170,inferior_vena_cava,0.8166,0.8166,0.0,0,63.97,82.34
amos_0170,kidney_left,0.9432,0.9432,0.0,0,124.05,126.22
amos_0170,kidney_right,0.9407,0.9407,0.0,0,131.43,138.21
amos_0170,liver,0.9596,0.9596,0.0,0,926.79,945.83
amos_0170,pancreas,0.8393,0.8393,0.0,0,60.58,61.94
amos_0170,spleen,0.951,0.951,0.0,0,138.86,143.61
amos_0170,stomach,0.9404,0.9404,0.0,0,284.75,306.09
amos_0170,urinary_bladder,0.8162,0.8162,0.0,0,74.65,62.22
amos_0171,adrenal_gland_left,0.8004,0.8004,0.0,0,4.31,4.36
amos_0171,adrenal_gland_right,0.7258,0.7258,0.0,0,2.67,3.49
amos_0171,aorta,0.9273,0.9273,0.0,0,95.14,93.34
amos_0171,duodenum,0.7225,0.7225,0.0,0,75.66,59.78
amos_0171,esophagus,0.6335,0.6335,0.0,0,20.14,10.85
amos_0171,gallbladder,0.5222,0.5222,0.0,0,47.98,30.71
amos_0171,inferior_vena_cava,0.7408,0.7408,0.0,0,34.51,36.49
amos_0171,kidney_left,0.916,0.916,0.0,0,66.97,69.66
amos_0171,kidney_right,0.9311,0.9311,0.0,0,78.51,80.21
amos_0171,liver,0.7799,0.7799,0.0,0,1719.74,1159.02
amos_0171,pancreas,0.5438,0.5438,0.0,0,35.18,18.87
amos_0171,spleen,0.7123,0.7123,0.0,0,105.96,65.58
amos_0171,stomach,0.8959,0.8959,0.0,0,266.37,259.22
amos_0171,urinary_bladder,0.0911,0.0911,0.0,0,192.39,14.67
amos_0172,adrenal_gland_left,0.3549,0.3549,0.0,0,1.58,6.95
amos_0172,adrenal_gland_right,0.5392,0.5392,0.0,0,2.98,6.45
amos_0172,aorta,0.8403,0.8403,0.0,0,55.12,53.92
amos_0172,duodenum,0.3031,0.3031,0.0,0,15.72,43.49
amos_0172,esophagus,0.5091,0.5091,0.0,0,9.56,11.1
amos_0172,inferior_vena_cava,0.5906,0.5906,0.0,0,31.39,68.84
amos_0172,kidney_left,0.9087,0.9087,0.0,0,175.04,187.36
amos_0172,kidney_right,0.8829,0.8829,0.0,0,119.78,132.66
amos_0172,liver,0.9585,0.9585,0.0,0,1531.44,1585.84
amos_0172,pancreas,0.6744,0.6744,0.0,0,68.39,72.89
amos_0172,spleen,0.8171,0.8171,0.0,0,235.66,297.38
amos_0172,stomach,0.8658,0.8658,0.0,0,237.89,218.37
amos_0172,urinary_bladder,0.8148,0.8148,0.0,0,119.17,96.15
amos_0173,adrenal_gland_left,0.1142,0.1142,0.0,0,0.19,2.52
amos_0173,adrenal_gland_right,0.0,0.0,0.0,0,0.0,2.39
amos_0173,aorta,0.7568,0.7568,0.0,0,143.95,109.89
amos_0173,duodenum,0.2894,0.2894,0.0,0,70.24,78.51
amos_0173,esophagus,0.7221,0.7221,0.0,0,18.89,24.07
amos_0173,gallbladder,0.706,0.706,0.0,0,19.13,17.88
amos_0173,inferior_vena_cava,0.6306,0.6306,0.0,0,56.42,98.56
amos_0173,kidney_left,0.7392,0.7392,0.0,0,105.04,159.2
amos_0173,kidney_right,0.7183,0.7183,0.0,0,151.56,245.23
amos_0173,liver,0.7253,0.7253,0.0,0,3475.96,5840.56
amos_0173,pancreas,0.6073,0.6073,0.0,0,61.75,89.42
amos_0173,spleen,0.3814,0.3814,0.0,0,767.52,300.69
amos_0173,stomach,0.0413,0.0413,0.0,0,820.72,277.07
amos_0173,urinary_bladder,0.7987,0.7987,0.0,0,113.97,76.91
amos_0175,adrenal_gland_left,0.4266,0.4266,0.0,0,0.89,2.88
amos_0175,adrenal_gland_right,0.2679,0.2679,0.0,0,0.83,4.08
amos_0175,aorta,0.9024,0.9024,0.0,0,267.01,262.26
amos_0175,duodenum,0.3681,0.3681,0.0,0,49.59,51.35
amos_0175,esophagus,0.6169,0.6169,0.0,0,45.78,43.45
amos_0175,gallbladder,0.7932,0.7932,0.0,0,70.48,101.6
amos_0175,inferior_vena_cava,0.6014,0.6014,0.0,0,43.81,96.06
amos_0175,kidney_left,0.9289,0.9289,0.0,0,153.32,163.01
amos_0175,kidney_right,0.9416,0.9416,0.0,0,150.35,155.64
amos_0175,liver,0.9572,0.9572,0.0,0,1211.61,1254.76
amos_0175,pancreas,0.7736,0.7736,0.0,0,56.16,53.48
amos_0175,spleen,0.9218,0.9218,0.0,0,105.47,115.02
amos_0175,stomach,0.0002,0.0002,0.0,0,201.97,0.17
amos_0175,urinary_bladder,0.7616,0.7616,0.0,0,116.73,94.0
amos_0177,adrenal_gland_left,0.7512,0.7512,0.0,0,3.41,3.8
amos_0177,adrenal_gland_right,0.5718,0.5718,0.0,0,2.06,3.01
amos_0177,aorta,0.9004,0.9004,0.0,0,189.3,202.43
amos_0177,duodenum,0.6915,0.6915,0.0,0,64.78,73.13
amos_0177,esophagus,0.7793,0.7793,0.0,0,34.38,31.28
amos_0177,gallbladder,0.8796,0.8796,0.0,0,25.2,29.61
amos_0177,inferior_vena_cava,0.8743,0.8743,0.0,0,86.88,100.55
amos_0177,kidney_left,0.9366,0.9366,0.0,0,111.57,114.2
amos_0177,kidney_right,0.9387,0.9387,0.0,0,115.35,120.38
amos_0177,liver,0.9576,0.9576,0.0,0,1066.75,1083.46
amos_0177,pancreas,0.7956,0.7956,0.0,0,72.13,75.32
amos_0177,spleen,0.9496,0.9496,0.0,0,139.25,145.26
amos_0177,stomach,0.9164,0.9164,0.0,0,190.25,206.29
amos_0177,urinary_bladder,0.9462,0.9462,0.0,0,271.63,249.6
amos_0179,adrenal_gland_left,0.7704,0.7704,0.0,0,3.17,2.98
amos_0179,adrenal_gland_right,0.703,0.703,0.0,0,3.02,3.27
amos_0179,aorta,0.8784,0.8784,0.0,0,195.98,210.11
amos_0179,duodenum,0.7343,0.7343,0.0,0,42.71,32.19
amos_0179,esophagus,0.791,0.791,0.0,0,31.79,30.16
amos_0179,gallbladder,0.9091,0.9091,0.0,0,32.9,35.82
amos_0179,inferior_vena_cava,0.8578,0.8578,0.0,0,55.03,62.97
amos_0179,kidney_left,0.9424,0.9424,0.0,0,138.44,142.24
amos_0179,kidney_right,0.9471,0.9471,0.0,0,146.41,153.4
amos_0179,liver,0.9661,0.9661,0.0,0,1321.76,1332.46
amos_0179,pancreas,0.8789,0.8789,0.0,0,65.99,74.14
amos_0179,spleen,0.9274,0.9274,0.0,0,78.5,80.6
amos_0179,stomach,0.9256,0.9256,0.0,0,187.98,186.38
amos_0179,urinary_bladder,0.9375,0.9375,0.0,0,232.8,209.2
amos_0180,adrenal_gland_left,0.6624,0.6624,0.0,0,3.75,3.08
amos_0180,adrenal_gland_right,0.5161,0.5161,0.0,0,1.94,2.68
amos_0180,aorta,0.8936,0.8936,0.0,0,77.75,71.42
amos_0180,duodenum,0.4653,0.4653,0.0,0,61.06,43.24
amos_0180,esophagus,0.7134,0.7134,0.0,0,8.52,8.23
amos_0180,gallbladder,0.8347,0.8347,0.0,0,51.07,70.0
amos_0180,inferior_vena_cava,0.7228,0.7228,0.0,0,36.78,52.84
amos_0180,kidney_left,0.9335,0.9335,0.0,0,131.78,130.61
amos_0180,kidney_right,0.9195,0.9195,0.0,0,117.69,119.1
amos_0180,liver,0.9512,0.9512,0.0,0,858.87,888.31
amos_0180,pancreas,0.7894,0.7894,0.0,0,64.52,59.38
amos_0180,spleen,0.9447,0.9447,0.0,0,145.31,151.88
amos_0180,stomach,0.9006,0.9006,0.0,0,157.33,156.34
amos_0180,urinary_bladder,0.8471,0.8471,0.0,0,89.33,68.89
amos_0181,adrenal_gland_left,0.6523,0.6523,0.0,0,1.62,2.73
amos_0181,adrenal_gland_right,0.3846,0.3846,0.0,0,1.64,2.07
amos_0181,aorta,0.8996,0.8996,0.0,0,231.8,243.43
amos_0181,duodenum,0.4127,0.4127,0.0,0,25.19,39.51
amos_0181,esophagus,0.5439,0.5439,0.0,0,35.27,21.19
amos_0181,gallbladder,0.8267,0.8267,0.0,0,35.36,34.28
amos_0181,inferior_vena_cava,0.6717,0.6717,0.0,0,57.76,110.53
amos_0181,kidney_left,0.9272,0.9272,0.0,0,127.5,137.89
amos_0181,kidney_right,0.9401,0.9401,0.0,0,121.43,127.43
amos_0181,liver,0.9546,0.9546,0.0,0,1338.82,1385.86
amos_0181,pancreas,0.72,0.72,0.0,0,56.74,56.07
amos_0181,spleen,0.9306,0.9306,0.0,0,207.3,229.05
amos_0181,urinary_bladder,0.5983,0.5983,0.0,0,104.47,50.36
amos_0184,adrenal_gland_left,0.5727,0.5727,0.0,0,1.26,2.51
amos_0184,adrenal_gland_right,0.66,0.66,0.0,0,3.05,3.15
amos_0184,aorta,0.9135,0.9135,0.0,0,60.13,65.71
amos_0184,duodenum,0.6096,0.6096,0.0,0,57.89,56.55
amos_0184,esophagus,0.7823,0.7823,0.0,0,7.87,10.38
amos_0184,gallbladder,0.7949,0.7949,0.0,0,10.18,11.41
amos_0184,inferior_vena_cava,0.7866,0.7866,0.0,0,50.24,65.58
amos_0184,kidney_left,0.9512,0.9512,0.0,0,148.28,152.7
amos_0184,kidney_right,0.9513,0.9513,0.0,0,137.53,137.1
amos_0184,liver,0.9552,0.9552,0.0,0,859.69,904.42
amos_0184,pancreas,0.817,0.817,0.0,0,79.68,86.85
amos_0184,spleen,0.9285,0.9285,0.0,0,154.79,172.74
amos_0184,stomach,0.8435,0.8435,0.0,0,157.93,209.11
amos_0184,urinary_bladder,0.7672,0.7672,0.0,0,69.01,46.39
amos_0185,adrenal_gland_left,0.5701,0.5701,0.0,0,1.85,3.62
amos_0185,adrenal_gland_right,0.6337,0.6337,0.0,0,3.17,4.45
amos_0185,aorta,0.8828,0.8828,0.0,0,147.94,149.66
amos_0185,duodenum,0.3414,0.3414,0.0,0,23.29,52.45
amos_0185,esophagus,0.7634,0.7634,0.0,0,21.97,20.49
amos_0185,gallbladder,0.7665,0.7665,0.0,0,23.88,34.61
amos_0185,inferior_vena_cava,0.703,0.703,0.0,0,25.18,32.31
amos_0185,kidney_left,0.946,0.946,0.0,0,121.0,124.08
amos_0185,kidney_right,0.9382,0.9382,0.0,0,120.58,124.13
amos_0185,liver,0.9573,0.9573,0.0,0,1059.82,1072.15
amos_0185,pancreas,0.7772,0.7772,0.0,0,57.11,70.23
amos_0185,spleen,0.8974,0.8974,0.0,0,311.74,373.68
amos_0185,stomach,0.7963,0.7963,0.0,0,179.22,230.98
amos_0185,urinary_bladder,0.5661,0.5661,0.0,0,58.96,26.71
amos_0186,adrenal_gland_left,0.5017,0.5017,0.0,0,1.57,3.27
amos_0186,adrenal_gland_right,0.6057,0.6057,0.0,0,1.55,1.86
amos_0186,aorta,0.8984,0.8984,0.0,0,72.7,68.3
amos_0186,duodenum,0.5192,0.5192,0.0,0,28.88,56.77
amos_0186,esophagus,0.8432,0.8432,0.0,0,11.04,12.17
amos_0186,gallbladder,0.7946,0.7946,0.0,0,41.62,53.98
amos_0186,inferior_vena_cava,0.4645,0.4645,0.0,0,25.3,42.31
amos_0186,kidney_left,0.6862,0.6862,0.0,0,71.42,126.22
amos_0186,kidney_right,0.8892,0.8892,0.0,0,98.65,115.23
amos_0186,liver,0.9531,0.9531,0.0,0,1121.26,1168.07
amos_0186,pancreas,0.751,0.751,0.0,0,52.26,55.25
amos_0186,spleen,0.8641,0.8641,0.0,0,158.94,174.21
amos_0186,stomach,0.8857,0.8857,0.0,0,126.8,141.9
amos_0186,urinary_bladder,0.4137,0.4137,0.0,0,266.43,75.66
amos_0188,adrenal_gland_left,0.6309,0.6309,0.0,0,2.29,3.64
amos_0188,adrenal_gland_right,0.5657,0.5657,0.0,0,2.35,2.68
amos_0188,aorta,0.8874,0.8874,0.0,0,221.21,214.86
amos_0188,duodenum,0.7015,0.7015,0.0,0,53.62,60.0
amos_0188,esophagus,0.7998,0.7998,0.0,0,32.29,29.11
amos_0188,gallbladder,0.9031,0.9031,0.0,0,32.08,33.63
amos_0188,inferior_vena_cava,0.8257,0.8257,0.0,0,74.1,78.24
amos_0188,kidney_left,0.9461,0.9461,0.0,0,157.6,161.55
amos_0188,kidney_right,0.9326,0.9326,0.0,0,134.09,143.86
amos_0188,liver,0.9628,0.9628,0.0,0,1246.31,1289.85
amos_0188,pancreas,0.8125,0.8125,0.0,0,75.14,66.04
amos_0188,spleen,0.9459,0.9459,0.0,0,94.01,98.09
amos_0188,stomach,0.8998,0.8998,0.0,0,131.48,148.36
amos_0188,urinary_bladder,0.8436,0.8436,0.0,0,127.6,96.41
amos_0190,adrenal_gland_left,0.7103,0.7103,0.0,0,3.26,4.38
amos_0190,adrenal_gland_right,0.5898,0.5898,0.0,0,2.37,3.55
amos_0190,aorta,0.8982,0.8982,0.0,0,189.3,194.2
amos_0190,duodenum,0.4546,0.4546,0.0,0,14.57,38.92
amos_0190,esophagus,0.7623,0.7623,0.0,0,33.14,33.38
amos_0190,inferior_vena_cava,0.728,0.728,0.0,0,44.23,71.88
amos_0190,kidney_left,0.925,0.925,0.0,0,115.72,125.52
amos_0190,kidney_right,0.9433,0.9433,0.0,0,114.36,118.26
amos_0190,liver,0.9486,0.9486,0.0,0,1229.96,1256.3
amos_0190,pancreas,0.6889,0.6889,0.0,0,49.08,56.43
amos_0190,spleen,0.9314,0.9314,0.0,0,161.99,171.65
amos_0190,stomach,0.0,0.0,0.0,0,86.05,0.39
amos_0190,urinary_bladder,0.8969,0.8969,0.0,0,153.56,148.42
amos_0192,adrenal_gland_left,0.0,0.0,0.0,0,0.0,3.19
amos_0192,adrenal_gland_right,0.0499,0.0499,0.0,0,0.15,4.51
amos_0192,aorta,0.8997,0.8997,0.0,0,170.77,185.68
amos_0192,duodenum,0.0854,0.0854,0.0,0,18.25,22.21
amos_0192,esophagus,0.6395,0.6395,0.0,0,24.78,29.25
amos_0192,gallbladder,0.5106,0.5106,0.0,0,7.63,21.91
amos_0192,inferior_vena_cava,0.3985,0.3985,0.0,0,10.25,31.4
amos_0192,kidney_left,0.7864,0.7864,0.0,0,91.17,100.09
amos_0192,kidney_right,0.9147,0.9147,0.0,0,92.28,96.69
amos_0192,liver,0.9126,0.9126,0.0,0,690.54,722.41
amos_0192,pancreas,0.1955,0.1955,0.0,0,4.27,23.86
amos_0192,spleen,0.2519,0.2519,0.0,0,8.01,55.33
amos_0192,stomach,0.0007,0.0007,0.0,0,91.47,0.03
amos_0192,urinary_bladder,0.5692,0.5692,0.0,0,108.66,194.85
amos_0193,adrenal_gland_left,0.6933,0.6933,0.0,0,2.28,3.6
amos_0193,adrenal_gland_right,0.7006,0.7006,0.0,0,1.74,1.95
amos_0193,aorta,0.8862,0.8862,0.0,0,189.44,188.44
amos_0193,duodenum,0.4947,0.4947,0.0,0,26.19,44.17
amos_0193,esophagus,0.7277,0.7277,0.0,0,20.66,17.7
amos_0193,gallbladder,0.3575,0.3575,0.0,0,42.65,20.2
amos_0193,inferior_vena_cava,0.7991,0.7991,0.0,0,57.02,56.32
amos_0193,kidney_left,0.9412,0.9412,0.0,0,134.64,140.58
amos_0193,kidney_right,0.9405,0.9405,0.0,0,125.38,132.29
amos_0193,liver,0.9405,0.9405,0.0,0,1763.81,1937.96
amos_0193,pancreas,0.7856,0.7856,0.0,0,52.51,57.14
amos_0193,spleen,0.9187,0.9187,0.0,0,115.85,120.36
amos_0193,stomach,0.7974,0.7974,0.0,0,126.09,115.71
amos_0193,urinary_bladder,0.9301,0.9301,0.0,0,386.99,399.71
amos_0195,adrenal_gland_left,0.7634,0.7634,0.0,0,4.75,5.14
amos_0195,adrenal_gland_right,0.7072,0.7072,0.0,0,4.02,3.44
amos_0195,aorta,0.9042,0.9042,0.0,0,172.94,184.36
amos_0195,duodenum,0.8225,0.8225,0.0,0,36.94,36.24
amos_0195,esophagus,0.7894,0.7894,0.0,0,29.53,30.54
amos_0195,gallbladder,0.8949,0.8949,0.0,0,40.42,43.31
amos_0195,inferior_vena_cava,0.8962,0.8962,0.0,0,98.06,111.84
amos_0195,kidney_left,0.9435,0.9435,0.0,0,151.38,152.47
amos_0195,kidney_right,0.9437,0.9437,0.0,0,149.9,156.4
amos_0195,liver,0.9634,0.9634,0.0,0,1292.67,1322.9
amos_0195,pancreas,0.803,0.803,0.0,0,44.43,47.73
amos_0195,spleen,0.9585,0.9585,0.0,0,315.02,329.3
amos_0195,stomach,0.8397,0.8397,0.0,0,109.93,91.34
amos_0195,urinary_bladder,0.9437,0.9437,0.0,0,237.15,221.88
amos_0196,adrenal_gland_left,0.6073,0.6073,0.0,0,2.62,2.98
